135651037,3356,1
135651037,3358,1
135651064,146,1
135651064,147,1
135651064,148,1
135651064,1812,1
135651064,1814,1
135651064,1815,1
135651064,3350,1
135651064,3352,1
135651064,3356,1
135651064,3357,1
135651064,3358,1
135651064,3363,1
135651246,148,1
135651246,150,1
135651246,151,1
135651246,152,1
135651246,1813,1
135651246,1814,1
135651246,1815,1
135651246,3350,1
135651246,3351,1
135651246,3352,1
135651246,3356,1
135651246,3357,1
135651246,3358,1
135651331,1128,1
135651331,1129,1
135651331,1131,1
135651331,1132,1
135651331,1133,1
135651331,3350,1
135651331,3351,1
135651331,3352,1
135651331,3354,1
135651331,3355,1
135651331,3356,1
135651331,3357,1
135651331,3358,1
135651331,3362,1
135651331,3363,1
135651359,1813,1
135651359,3269,1
135651359,3350,1
135651359,3351,1
135651359,3352,1
135651359,3354,1
135651359,3356,1
135651359,3358,1
135651359,3363,1
135651359,6532,1
135651367,151,1
135651367,1813,1
135651367,1814,1
135651367,1815,1
135651367,3269,1
135651367,3350,1
135651367,3351,1
135651367,3352,1
135651367,3354,1
135651367,3356,1
135651367,3358,1
135651367,3362,1
135651367,3363,1
135651367,6530,1
135651367,6532,1
135651413,1812,1
135651413,3350,1
135651413,3351,1
135651413,3352,1
135651413,3354,1
135651413,3355,1
135651413,3356,1
135651413,3357,1
135651413,3358,1
135651413,3362,1
135651413,3363,1
135651438,1268,1
135651438,1269,1
135651438,9290,1
135651539,5734,1
135651539,6915,1
135652674,148,1
135652674,150,1
135652674,151,1
135652674,152,1
135652674,1812,1
135652674,1813,1
135652674,1814,1
135652674,1815,1
135652674,3350,1
135652674,3351,1
135652674,3352,1
135652674,3356,1
135652674,3357,1
135652674,3358,1
135652717,1128,1
135652717,1129,1
135652717,1132,1
135652718,1128,1
135652718,1129,1
135652718,1131,1
135652718,1132,1
135652718,1133,1
135652727,150,1
135652727,151,1
135652727,152,1
135652727,3350,1
135652727,3351,1
135652727,3352,1
135652727,3354,1
135652727,3355,1
135652727,3357,1
135652727,3363,1
178100875,2554,1
178100875,2555,1
178100875,2556,1
178100875,2558,1
178101139,2554,1
178101139,2555,1
178101139,2556,1
178101139,2558,1
178102285,1436,1
178102285,2322,1
178102285,3791,1
178102285,3815,1
178102285,5159,1
178102337,2322,1
178102337,3791,1
178102337,3815,1
178102337,5159,1
178102585,1436,1
178102585,2322,1
178102585,3791,1
178102585,3815,1
178102585,5159,1
178103494,1956,1
178103494,3718,1
178103494,695,1
"2',3'-DIHYDROXYFLAVONE",ALOX15B,1
"2',3'-DIHYDROXYFLAVONE",CYP2C19,1
"2',3'-DIHYDROXYFLAVONE",CYP2C9,1
"2',3'-DIHYDROXYFLAVONE",HPGD,1
"2',3'-DIHYDROXYFLAVONE",HSD17B10,1
"2',3'-DIHYDROXYFLAVONE",KDM4E,1
"2',3'-DIHYDROXYFLAVONE",MAPT,1
"2',3'-DIHYDROXYFLAVONE",POLK,1
"2',3'-DIHYDROXYFLAVONE",RECQL,1
"2',3'-DIHYDROXYFLAVONE",TP53,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",ATAD5,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",HSD17B10,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",NFKB1,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",NFKB2,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",NPC1,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",RAB9A,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",RELA,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",SMN1,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",SMN2,1
"2-(3,4-METHYLENEDIOXYPHENYL)BENZOTHIAZOLE",TP53,1
2-ENE-VALPROATE,HDAC1,1
2-ENE-VALPROATE,HDAC10,1
2-ENE-VALPROATE,HDAC11,1
2-ENE-VALPROATE,HDAC2,1
2-ENE-VALPROATE,HDAC3,1
2-ENE-VALPROATE,HDAC4,1
2-ENE-VALPROATE,HDAC6,1
2-ENE-VALPROATE,HDAC7,1
2-ENE-VALPROATE,HDAC8,1
2-ENE-VALPROATE,HDAC9,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",BAZ2B,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",HTT,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",IDH1,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",MAPK1,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",MITF,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",NFKB1,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",NFKB2,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",NPC1,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",RAB9A,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",RELA,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",SMAD3,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",SMN1,1
"2-PHENYLAMINO-[1,4]NAPHTHOQUINONE",SMN2,1
223366077,1017,1
223366077,2322,1
223366077,2932,1
223366077,3717,1
223366077,983,1
249565590,2932,1
249565590,983,1
249565645,2322,1
249565645,3791,1
249565645,4233,1
249565645,5159,1
249565869,3791,1
"3',4'-DIHYDROXYFLAVONE",ALDH1A1,1
"3',4'-DIHYDROXYFLAVONE",ALOX15,1
"3',4'-DIHYDROXYFLAVONE",CYP3A4,1
"3',4'-DIHYDROXYFLAVONE",HPGD,1
"3',4'-DIHYDROXYFLAVONE",HSD17B10,1
"3',4'-DIHYDROXYFLAVONE",KDM4E,1
"3',4'-DIHYDROXYFLAVONE",MAPK1,1
"3',4'-DIHYDROXYFLAVONE",MAPT,1
"3',4'-DIHYDROXYFLAVONE",POLK,1
"3',4'-DIHYDROXYFLAVONE",SMN1,1
"3',4'-DIHYDROXYFLAVONE",SMN2,1
"3,3',5,5'-TETRABROMOBISPHENOL A",ALOX15,1
"3,3',5,5'-TETRABROMOBISPHENOL A",AR,1
"3,3',5,5'-TETRABROMOBISPHENOL A",BAZ2B,1
"3,3',5,5'-TETRABROMOBISPHENOL A",CYP3A4,1
"3,3',5,5'-TETRABROMOBISPHENOL A",ESR1,1
"3,3',5,5'-TETRABROMOBISPHENOL A",HSD17B10,1
"3,3',5,5'-TETRABROMOBISPHENOL A",KDM4A,1
"3,3',5,5'-TETRABROMOBISPHENOL A",NFE2L2,1
"3,3',5,5'-TETRABROMOBISPHENOL A",NR1H4,1
"3,3',5,5'-TETRABROMOBISPHENOL A",NR3C1,1
"3,3',5,5'-TETRABROMOBISPHENOL A",PLK1,1
"3,3',5,5'-TETRABROMOBISPHENOL A",PPARG,1
"3,3',5,5'-TETRABROMOBISPHENOL A",RECQL,1
"3,3',5,5'-TETRABROMOBISPHENOL A",TP53,1
"3,4-DICHLOROISOCOUMARIN",ALDH1A1,1
"3,4-DICHLOROISOCOUMARIN",CBX1,1
"3,4-DICHLOROISOCOUMARIN",CYP1A2,1
"3,4-DICHLOROISOCOUMARIN",CYP2C9,1
"3,4-DICHLOROISOCOUMARIN",GMNN,1
"3,4-DICHLOROISOCOUMARIN",HSD17B10,1
"3,4-DICHLOROISOCOUMARIN",MAPT,1
"3,4-DICHLOROISOCOUMARIN",MPHOSPH8,1
"3,4-DICHLOROISOCOUMARIN",MTOR,1
"3,4-DICHLOROISOCOUMARIN",PLK1,1
"3,4-DICHLOROISOCOUMARIN",RGS4,1
"3,4-DICHLOROISOCOUMARIN",THPO,1
"3,4-DICHLOROISOCOUMARIN",USP1,1
"3,4-DICHLOROISOCOUMARIN",VDR,1
"3,8'-BIAPIGENIN",APEX1,1
"3,8'-BIAPIGENIN",BAZ2B,1
"3,8'-BIAPIGENIN",BLM,1
"3,8'-BIAPIGENIN",FEN1,1
"3,8'-BIAPIGENIN",KDM4A,1
"3,8'-BIAPIGENIN",MAPT,1
"3,8'-BIAPIGENIN",POLB,1
"3,8'-BIAPIGENIN",POLH,1
"3,8'-BIAPIGENIN",POLI,1
"3,8'-BIAPIGENIN",POLK,1
"3,8'-BIAPIGENIN",RECQL,1
"3,8'-BIAPIGENIN",WRN,1
3-METHOXYCATECHOL,ALDH1A1,1
3-METHOXYCATECHOL,ALOX15,1
3-METHOXYCATECHOL,APEX1,1
3-METHOXYCATECHOL,HPGD,1
3-METHOXYCATECHOL,HSD17B10,1
3-METHOXYCATECHOL,KDM4E,1
3-METHOXYCATECHOL,MAPT,1
3-METHOXYCATECHOL,POLK,1
3-METHOXYCATECHOL,TP53,1
3-METHOXYCATECHOL,VDR,1
3-O-METHYLQUERCETIN,ADRB2,1
3-O-METHYLQUERCETIN,APOBEC3F,1
3-O-METHYLQUERCETIN,APOBEC3G,1
3-O-METHYLQUERCETIN,BAZ2B,1
3-O-METHYLQUERCETIN,BLM,1
3-O-METHYLQUERCETIN,FEN1,1
3-O-METHYLQUERCETIN,GAA,1
3-O-METHYLQUERCETIN,KDM4E,1
3-O-METHYLQUERCETIN,POLB,1
3-O-METHYLQUERCETIN,POLH,1
3-O-METHYLQUERCETIN,POLI,1
3-O-METHYLQUERCETIN,POLK,1
3-O-METHYLQUERCETIN,RACGAP1,1
3-O-METHYLQUERCETIN,RECQL,1
3-O-METHYLQUERCETIN,WRN,1
310264675,1956,1
310264693,1956,1
310264693,3718,1
310264693,695,1
310264733,5290,1
310264733,5291,1
310264733,5293,1
310264733,5294,1
315661180,1017,1
315661180,1436,1
315661180,2322,1
315661180,3716,1
315661180,3717,1
315661180,983,1
363894208,1436,1
363894208,2322,1
363894208,3791,1
363894208,3815,1
363894208,5159,1
363894214,2322,1
363894214,3791,1
363894214,3815,1
363894214,4233,1
363894217,1017,1
363894217,2932,1
363894217,983,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC1,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC10,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC11,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC2,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC3,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC4,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC6,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC7,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC8,1
4-(4-AMINOPHENYL)BUTANOIC ACID,HDAC9,1
4-(PHENYLCARBAMOYL)BENZYLNITRATE,TUBA1B,1
4-(PHENYLCARBAMOYL)BENZYLNITRATE,TUBA3E,1
4-(PHENYLCARBAMOYL)BENZYLNITRATE,TUBB1,1
4-(PHENYLCARBAMOYL)BENZYLNITRATE,TUBB2B,1
4-(PHENYLCARBAMOYL)BENZYLNITRATE,TUBB6,1
4-(PHENYLCARBAMOYL)BENZYLNITRATE,TUBB8,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,ADRB2,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,ALDH1A1,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,ATXN2,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,BAZ2B,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,EHMT2,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,GMNN,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,HPGD,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,KDM4A,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,KDM4E,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,MAPT,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,POLI,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,SMAD3,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,THRB,1
4-({[2-(BENZYLOXY)PHENYL]METHYL}AMINO)PHENOL,VDR,1
4-CHLOROMERCURIBENZOIC ACID,ALDH1A1,1
4-CHLOROMERCURIBENZOIC ACID,ALOX15,1
4-CHLOROMERCURIBENZOIC ACID,ALOX15B,1
4-CHLOROMERCURIBENZOIC ACID,BAZ2B,1
4-CHLOROMERCURIBENZOIC ACID,CBX1,1
4-CHLOROMERCURIBENZOIC ACID,CYP2C9,1
4-CHLOROMERCURIBENZOIC ACID,FEN1,1
4-CHLOROMERCURIBENZOIC ACID,HPGD,1
4-CHLOROMERCURIBENZOIC ACID,HSD17B10,1
4-CHLOROMERCURIBENZOIC ACID,IDH1,1
4-CHLOROMERCURIBENZOIC ACID,KAT2A,1
4-CHLOROMERCURIBENZOIC ACID,KDM4A,1
4-CHLOROMERCURIBENZOIC ACID,MPHOSPH8,1
4-CHLOROMERCURIBENZOIC ACID,PKM,1
4-CHLOROMERCURIBENZOIC ACID,PLK1,1
4-CHLOROMERCURIBENZOIC ACID,POLB,1
4-CHLOROMERCURIBENZOIC ACID,POLI,1
4-CHLOROMERCURIBENZOIC ACID,RGS4,1
4-CHLOROMERCURIBENZOIC ACID,TDP1,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",APAF1,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",ATAD5,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",ATM,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",ATXN2,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",CASP3,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",GMNN,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",HTT,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",NPSR1,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",POLI,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",SMAD3,1
"4-PHENYLAMINO-[1,2]NAPHTHOQUINONE",USP1,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",APEX1,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",BAZ2B,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",BLM,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",FEN1,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",GLS,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",KDM4A,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",KDM4E,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",L3MBTL1,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",MAPT,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",POLB,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",POLH,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",POLI,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",POLK,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",RECQL,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",USP1,1
"5,6,7,8,4'-PENTAHYDROXYFLAVONE",WRN,1
"5,7,3',5'-TETRAHYDROXYFLAVANONE",ALOX15,1
"5,7,3',5'-TETRAHYDROXYFLAVANONE",APEX1,1
"5,7,3',5'-TETRAHYDROXYFLAVANONE",CYP3A4,1
"5,7,3',5'-TETRAHYDROXYFLAVANONE",KDM4A,1
"5,7,3',5'-TETRAHYDROXYFLAVANONE",KDM4E,1
"5,7,3',5'-TETRAHYDROXYFLAVANONE",POLH,1
"5,7,3',5'-TETRAHYDROXYFLAVANONE",POLI,1
"5,7,3',5'-TETRAHYDROXYFLAVANONE",POLK,1
"5,7-DIHYDROXYISOFLAVONE",ALDH1A1,1
"5,7-DIHYDROXYISOFLAVONE",ALOX15,1
"5,7-DIHYDROXYISOFLAVONE",BLM,1
"5,7-DIHYDROXYISOFLAVONE",CYP3A4,1
"5,7-DIHYDROXYISOFLAVONE",HPGD,1
"5,7-DIHYDROXYISOFLAVONE",HSD17B10,1
"5,7-DIHYDROXYISOFLAVONE",KAT2A,1
"5,7-DIHYDROXYISOFLAVONE",POLK,1
"5,7-DIHYDROXYISOFLAVONE",USP1,1
"5,7-DIHYDROXYISOFLAVONE",VDR,1
"5,8,11,14-EICOSATETRAYNOIC ACID",APEX1,1
"5,8,11,14-EICOSATETRAYNOIC ACID",BAZ2B,1
"5,8,11,14-EICOSATETRAYNOIC ACID",BLM,1
"5,8,11,14-EICOSATETRAYNOIC ACID",EHMT2,1
"5,8,11,14-EICOSATETRAYNOIC ACID",KAT2A,1
"5,8,11,14-EICOSATETRAYNOIC ACID",KDM4E,1
"5,8,11,14-EICOSATETRAYNOIC ACID",MCL1,1
"5,8,11,14-EICOSATETRAYNOIC ACID",POLB,1
"5,8,11,14-EICOSATETRAYNOIC ACID",POLK,1
"5,8,11,14-EICOSATETRAYNOIC ACID",RECQL,1
5-AZACYTIDINE,ABL1,1
5-AZACYTIDINE,GSTP1,1
5-AZACYTIDINE,MGMT,1
5-AZACYTIDINE,MYC,1
5-FU,ABCB1,1
5-FU,BDNF,1
5-FU,BIRC5,1
5-FU,PIK3CA,1
681640,ABL1,1
681640,ALK,1
681640,AURKB,1
681640,CDK2,1
681640,CDK5,1
681640,FYN,1
681640,GSK3B,1
681640,JAK2,1
681640,JAK3,1
681640,KDR,1
681640,LCK,1
681640,MAP2K1,1
681640,MAP2K2,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",AHR,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",AR,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",ATAD5,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",ESR1,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",GMNN,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",HIF1A,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",HSD17B10,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",NFE2L2,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",RORC,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",RXRA,1
"7,12-DIMETHYL-BENZO[A]ANTHRACENE",TP53,1
"7,8,2'-TRIHYDROXYFLAVONE",ALDH1A1,1
"7,8,2'-TRIHYDROXYFLAVONE",APEX1,1
"7,8,2'-TRIHYDROXYFLAVONE",CYP2C19,1
"7,8,2'-TRIHYDROXYFLAVONE",CYP2C9,1
"7,8,2'-TRIHYDROXYFLAVONE",CYP2D6,1
"7,8,2'-TRIHYDROXYFLAVONE",HPGD,1
"7,8,2'-TRIHYDROXYFLAVONE",HSD17B10,1
"7,8,2'-TRIHYDROXYFLAVONE",KDM4E,1
"7,8,2'-TRIHYDROXYFLAVONE",MAPT,1
"7,8,2'-TRIHYDROXYFLAVONE",POLK,1
"7,8,2'-TRIHYDROXYFLAVONE",RECQL,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC1,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC10,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC11,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC2,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC3,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC4,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC6,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC7,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC8,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,HDAC9,1
7-ETHYL-10-HYDROXY-CAMPTOTHECIN,TOP1,1
"9,10-PHENANTHRENEQUINONE",APAF1,1
"9,10-PHENANTHRENEQUINONE",ATAD5,1
"9,10-PHENANTHRENEQUINONE",ATXN2,1
"9,10-PHENANTHRENEQUINONE",BLM,1
"9,10-PHENANTHRENEQUINONE",GNAS,1
"9,10-PHENANTHRENEQUINONE",IDH1,1
"9,10-PHENANTHRENEQUINONE",MAPT,1
"9,10-PHENANTHRENEQUINONE",NPSR1,1
"9,10-PHENANTHRENEQUINONE",POLH,1
"9,10-PHENANTHRENEQUINONE",POLI,1
"9,10-PHENANTHRENEQUINONE",PPARG,1
"9,10-PHENANTHRENEQUINONE",RECQL,1
"9,10-PHENANTHRENEQUINONE",SMAD3,1
"9,10-PHENANTHRENEQUINONE",USP1,1
"9,10-PHENANTHRENEQUINONE",VDR,1
9-AMINOCAMPTOTHECIN,DNA topoisomerase I,1
9-AMINOCAMPTOTHECIN,IDH1,1
9-AMINOCAMPTOTHECIN,NFE2L2,1
9-AMINOCAMPTOTHECIN,PAX8,1
9-AMINOCAMPTOTHECIN,POLB,1
9-AMINOCAMPTOTHECIN,POLH,1
9-AMINOCAMPTOTHECIN,POLK,1
9-AMINOCAMPTOTHECIN,SMAD3,1
9-AMINOCAMPTOTHECIN,TYMS,1
ABT-751,TUBA1B,1
ABT-751,TUBA3E,1
ABT-751,TUBB1,1
ABT-751,TUBB2B,1
ABT-751,TUBB6,1
ABT-751,TUBB8,1
ACACETIN,CYP1A2,1
ACACETIN,CYP2C19,1
ACACETIN,CYP2D6,1
ACACETIN,HIF1A,1
ACACETIN,NFKB1,1
ACACETIN,NFKB2,1
ACACETIN,RAB9A,1
ACACETIN,RELA,1
ACACETIN,SMAD3,1
ACARBOSE,GAA,1
ACARBOSE,SLC2A4,1
ACETAMINOPHEN,CDK2,1
ACETAMINOPHEN,CYP1A2,1
ACETAMINOPHEN,CYP2C19,1
ACETAMINOPHEN,CYP2C9,1
ACETAMINOPHEN,CYP2D6,1
ACETAMINOPHEN,IL8,1
ACETAMINOPHEN,P23219,1
ACETAMINOPHEN,P35354,1
ACETAZOLAMIDE,NOS1,1
ACID BLUE 129,ALDH1A1,1
ACID BLUE 129,BAZ2B,1
ACID BLUE 129,FEN1,1
ACID BLUE 129,GNAS,1
ACID BLUE 129,KDM4A,1
ACID BLUE 129,L3MBTL1,1
ACID BLUE 129,MAPK1,1
ACID BLUE 129,MAPT,1
ACID BLUE 129,NPSR1,1
